# Tc Rp/Rs a/Rs F0 sigma
3.723034045986922669e-03 1.205312272627880217e-02 3.865107790944102728e+00 1.000000244473919775e+00 4.247755660950765070e-05
3.874314683872101539e-03 1.179160507032111539e-02 3.846521311056909198e+00 9.999990160902789693e-01 3.310712543347050862e-05
4.922640859364550703e-03 1.242984389534940518e-02 3.866953246148883583e+00 1.000007050375040230e+00 3.855073005143632521e-05
4.280262334189842421e-03 1.165682167603760908e-02 3.925055912942506886e+00 9.999973905953772890e-01 3.775611938784983513e-05
4.344631219435984848e-03 1.217534538303923809e-02 3.893998196539823375e+00 1.000004421288812173e+00 3.276405406767859767e-05
4.089159984422413574e-03 1.219001377106457285e-02 3.800148967990142346e+00 9.999997932498206898e-01 3.209565708889800591e-05
3.929625514845769274e-03 1.245812203106261978e-02 3.755072950241938656e+00 1.000004045234552219e+00 3.246139565729443669e-05
3.194941760272212994e-03 1.168096063063016159e-02 3.808164060620995439e+00 1.000001924981990253e+00 3.623642774579330416e-05
3.298730205850718133e-03 1.239090742138961726e-02 3.763264268244173483e+00 1.000004841601127570e+00 3.776665600107106138e-05
4.588852008117288994e-03 1.209536216583917238e-02 3.789070787867868439e+00 1.000001664409915669e+00 3.199917102976119804e-05
4.063966528448134663e-03 1.220379049401219308e-02 3.892780522219863037e+00 1.000002022366067944e+00 3.178749621226513780e-05
4.050364110403624485e-03 1.237805924971095359e-02 3.961661906251447540e+00 9.999979638538413207e-01 3.444805097729956346e-05
4.936140316978525344e-03 1.200429128491714049e-02 3.771377395935971322e+00 9.999995849512662849e-01 3.533908919972993367e-05
4.929449571641479622e-03 1.248099386510463649e-02 3.853783205587008265e+00 1.000007117471274798e+00 3.803640943456526477e-05
4.111834671653831486e-03 1.199471078374290262e-02 3.832003722140750135e+00 1.000005069826870097e+00 3.451754760405501200e-05
4.513157592527225481e-03 1.173708219780676687e-02 3.831067534430247612e+00 9.999945258383132751e-01 3.953004166431536528e-05
4.582412865978047201e-03 1.185081111684621775e-02 3.854041337132757761e+00 9.999939658981902291e-01 3.558992874948668772e-05
3.534281079830683958e-03 1.234447165840306740e-02 3.920712904516873820e+00 1.000002865822143816e+00 3.452906646586207127e-05
3.161004508243435429e-03 1.212940645666710920e-02 3.841626015747395595e+00 1.000007575835476503e+00 3.628932511594029777e-05
4.432931570194059701e-03 1.226560020423402703e-02 3.954669162730742205e+00 9.999957949334288276e-01 3.603374289116701129e-05
3.695581168868505850e-03 1.202774108434905877e-02 3.882412686353594822e+00 1.000003049299821756e+00 3.264243087590445129e-05
3.720190268237562325e-03 1.198942883024772116e-02 3.736770343662072058e+00 9.999964658635972503e-01 4.002837460032920749e-05
4.039833020567165645e-03 1.181081981449381112e-02 3.806640534461272818e+00 9.999952538590652917e-01 4.085716261802064435e-05
5.109627661126873999e-03 1.210377978134156984e-02 3.886047394375733433e+00 1.000003406218770152e+00 3.664087469318838493e-05
3.646931058237594392e-03 1.239661062496863649e-02 3.763474243666658836e+00 1.000001154908971124e+00 4.170342846424552550e-05
5.023058113893433263e-03 1.203991255727164533e-02 3.845056501132918747e+00 1.000002334147341188e+00 3.309867051380218983e-05
3.694287600403210747e-03 1.220383161143823864e-02 3.818335186965527761e+00 9.999951458239941804e-01 3.941455990056419781e-05
4.896230478954849419e-03 1.166934746139545315e-02 3.827213154664882211e+00 9.999960385586667000e-01 3.620280792450038260e-05
3.805047153913755642e-03 1.206806664673968493e-02 3.951849305984218130e+00 1.000001576153217053e+00 3.898062590825929322e-05
3.944656406766076928e-03 1.257605992084684550e-02 3.859026504638491062e+00 1.000001664798278123e+00 3.990696156895723069e-05
3.720729543821028884e-03 1.208653811408252725e-02 3.802157654758657301e+00 1.000005904793064504e+00 3.400332113795357709e-05
4.684184044822882476e-03 1.195023802151962480e-02 3.883529126945453491e+00 1.000003884909274721e+00 3.539078583339420468e-05
4.776040482461378633e-03 1.231769168611575489e-02 3.933557059972756065e+00 1.000001227710005658e+00 3.610575248962303582e-05
4.249578399171623222e-03 1.202250306532964136e-02 3.971629473056691673e+00 1.000003457303314303e+00 3.791446512526467548e-05
4.810955067609416769e-03 1.207494288224783552e-02 3.873208737651765432e+00 1.000003109387276323e+00 3.314108304418662604e-05
3.643310635777344264e-03 1.188679023181185568e-02 3.804193153332962041e+00 1.000000899074190208e+00 3.248601604920948777e-05
2.977797856304746638e-03 1.248344646623191292e-02 3.845995362609627488e+00 1.000005042689881218e+00 4.084151048970266511e-05
4.271082230547174063e-03 1.165532205712085934e-02 3.762996868420636964e+00 9.999949013094846517e-01 3.599585052369183677e-05
4.602743667276441852e-03 1.258889742489389257e-02 3.841367186509070386e+00 1.000004995034826205e+00 3.513624233911258712e-05
3.898109404183773552e-03 1.185852106736507219e-02 3.741213468892333083e+00 1.000003388205289001e+00 4.075144200009616101e-05
4.808182843224421965e-03 1.249494978096997791e-02 3.847709376763008393e+00 1.000003452383840585e+00 4.038045360475176518e-05
4.186239834970018059e-03 1.256982387821875893e-02 3.766119201965155927e+00 1.000006514936321089e+00 3.793952351235358844e-05
3.803036123141451119e-03 1.234447340160077511e-02 3.786018958220624953e+00 1.000006550909043890e+00 4.060427651385428694e-05
4.708359045687067479e-03 1.237855244376722882e-02 3.755515403792357265e+00 1.000005638082565929e+00 3.533231810791081476e-05
4.327606468934951101e-03 1.246450217188818134e-02 3.723644079782068683e+00 1.000002866061654450e+00 3.999470409738800213e-05
3.480736672039991264e-03 1.238179734658623361e-02 3.864528766154686767e+00 1.000006583870424404e+00 4.032027644597579807e-05
4.148463087777283509e-03 1.193334032426908789e-02 3.901386473741523364e+00 9.999999668453574131e-01 3.264461116875809346e-05
4.798437301719603310e-03 1.180870502761727746e-02 3.848726477676061464e+00 1.000001987146350801e+00 3.827601441361287200e-05
3.909618359164299117e-03 1.197679503209961999e-02 3.730884403962908547e+00 9.999943748702251334e-01 3.770574127282956913e-05
4.920154634962335682e-03 1.248250417007201046e-02 3.786128394027462818e+00 1.000001487070766970e+00 3.699793183893506672e-05
4.272479972836355777e-03 1.185187431828854145e-02 3.709092259531273861e+00 9.999981712601460071e-01 4.028602648709166107e-05
4.295172737600175261e-03 1.236681754884364631e-02 3.942094096357013022e+00 9.999971669891027926e-01 4.011073537591371439e-05
3.750951435536956091e-03 1.242050438419184388e-02 3.875600171206101674e+00 1.000000141310292578e+00 4.137309373452607337e-05
3.692901088169275869e-03 1.248585582516919569e-02 3.785883641821490730e+00 1.000006965631466072e+00 3.339568404822762911e-05
4.579174964463528230e-03 1.246535901000413345e-02 3.781988433654240644e+00 1.000002232677198011e+00 3.367145299212955537e-05
5.207745255408242901e-03 1.198562325811284440e-02 3.842586573925818705e+00 1.000004237832275766e+00 3.539721305262446573e-05
4.077675648151715682e-03 1.200179976628772127e-02 3.959159037634845113e+00 9.999973797983832124e-01 4.127525539627211756e-05
4.154235622806271011e-03 1.179641590941346053e-02 3.951049730025030904e+00 9.999944767673009105e-01 3.578731936836819879e-05
4.670411310985639330e-03 1.221346320398038719e-02 3.813435330588602845e+00 9.999962629720277052e-01 3.972450131437297660e-05
4.782614469866226792e-03 1.173975325487253835e-02 3.844712099584353560e+00 9.999990515249427281e-01 3.492211995859763633e-05
3.942312282852911132e-03 1.261142876871023007e-02 3.871683371069567059e+00 1.000001954984272245e+00 3.540268017051645096e-05
3.204515002199731510e-03 1.161513156579297920e-02 3.813042587432988739e+00 1.000000132484850202e+00 3.759192369954355006e-05
5.055820115719651675e-03 1.207282872766814175e-02 3.802774463871770649e+00 1.000000580811286621e+00 4.127222314218353727e-05
3.102583506428814586e-03 1.247554766793689852e-02 3.866606484902313845e+00 1.000005330319178487e+00 3.809896582427931114e-05
3.669284846899004138e-03 1.195329393259982054e-02 3.856432749261861748e+00 9.999934720279916034e-01 3.919711789260062727e-05
4.146575373707744872e-03 1.226997734571360840e-02 3.920461509411595102e+00 9.999964237382412691e-01 4.051722308025150829e-05
3.399206820341289792e-03 1.231681794506152977e-02 3.794391991342060955e+00 9.999972221042561227e-01 4.050089697747625780e-05
4.929044123979278713e-03 1.229465505389976294e-02 3.890497534523307710e+00 9.999982261362053704e-01 3.428222196676150764e-05
4.140362296265423514e-03 1.190473782736701375e-02 3.862009653281959665e+00 9.999953790935847131e-01 4.095459952950606525e-05
3.195217240731976216e-03 1.191353905911978622e-02 3.787033039286967995e+00 9.999990645508303189e-01 4.081086202837755724e-05
4.052295055444694871e-03 1.205689985587833635e-02 3.894264900887353775e+00 9.999936481316005210e-01 3.838059127471542275e-05
3.982733317899854464e-03 1.208211988151074168e-02 3.956280715116482050e+00 1.000000267388194475e+00 4.115146667046547447e-05
4.440129604486656167e-03 1.238644683965027180e-02 3.890861385764125657e+00 9.999986742684823238e-01 4.063821493127243209e-05
3.267009999385880881e-03 1.173824177733954338e-02 3.856217061206936858e+00 9.999965878544063713e-01 4.048955102146598197e-05
4.303505308729013712e-03 1.235442835531938219e-02 3.786503036861699201e+00 1.000002624559134912e+00 3.272694690513185107e-05
4.590657835077456561e-03 1.180979286725890309e-02 3.763664583852937895e+00 9.999987492804237599e-01 4.098469239332981070e-05
4.830080940905527587e-03 1.227740837224039309e-02 3.892408806525640586e+00 9.999972005326984714e-01 4.016045759292686304e-05
4.132266548612865964e-03 1.227909765215518152e-02 3.807684871266040716e+00 9.999960565631096365e-01 3.700213126698420981e-05
4.128154076455635424e-03 1.173374033159032236e-02 3.940996241923156784e+00 9.999981699102521437e-01 3.548955324990260167e-05
4.567778477537830228e-03 1.191943941759343074e-02 3.892258029921382256e+00 1.000001622389821154e+00 3.374128937986990760e-05
4.886909119024458736e-03 1.237047315773100176e-02 3.831027568531654381e+00 1.000006470238409273e+00 3.912452066752774904e-05
3.154473165565607751e-03 1.236509954416564749e-02 3.809150401036476286e+00 1.000005601263022292e+00 4.143279999955153413e-05
3.488632250034887083e-03 1.237722186851165571e-02 3.899277090284620328e+00 1.000005239487850250e+00 3.384634491001123791e-05
3.904574104187583106e-03 1.207874078436475297e-02 3.907973931520978272e+00 1.000001601288027731e+00 4.180141735527773329e-05
3.821121509193441124e-03 1.183961724562059351e-02 3.938570806179507500e+00 9.999947580852366347e-01 3.637828095511079610e-05
3.328649420771781497e-03 1.189330232222210459e-02 3.817159455705157356e+00 9.999948590964056194e-01 4.115151031320576149e-05
3.594712895808524489e-03 1.244217035178220646e-02 3.775443553916401296e+00 1.000009481681070067e+00 3.740710359398969904e-05
4.405219215013585210e-03 1.217775593050272019e-02 3.930168582292935309e+00 9.999945923574657947e-01 3.698970364863094699e-05
4.535928634248585778e-03 1.200354781508430023e-02 3.839198609335133128e+00 1.000001385377675689e+00 3.264131996273909864e-05
5.151307273618677129e-03 1.245257460823786730e-02 3.832990221376561202e+00 1.000006278218500855e+00 3.465842698624767531e-05
4.144272395493114880e-03 1.204058885650388308e-02 3.934317263832978639e+00 1.000003487434095284e+00 3.510547076325041377e-05
4.465842104521604294e-03 1.231960879992224922e-02 3.949091901418197548e+00 1.000003350518269718e+00 3.357327029819045166e-05
4.214651067009515806e-03 1.238535185345448000e-02 3.921720131006820154e+00 1.000003947817093675e+00 3.594823450260806885e-05
4.214651067009515806e-03 1.238535185345448000e-02 3.921720131006820154e+00 1.000003947817093675e+00 3.594823450260806885e-05
3.307959153289061205e-03 1.220646325232936646e-02 3.833678262400967540e+00 1.000004265234906375e+00 3.734906258229667625e-05
3.307959153289061205e-03 1.220646325232936646e-02 3.833678262400967540e+00 1.000004265234906375e+00 3.734906258229667625e-05
3.759698998273434956e-03 1.199242276845157405e-02 3.739442803911871671e+00 1.000001379376697752e+00 3.312667555761382459e-05
4.144355857056976344e-03 1.204658980233580014e-02 3.701462822903271999e+00 1.000006146035688603e+00 3.576016820920570240e-05
4.752338087561445990e-03 1.223397233122488874e-02 3.812401641153920551e+00 1.000005965116838480e+00 3.722800908747316831e-05
4.296105569798515378e-03 1.248982141382950529e-02 3.722611558353543515e+00 1.000006621422814712e+00 3.566897755074569844e-05
4.255473602981472980e-03 1.223669116820523366e-02 3.713408156626272216e+00 1.000003677957394421e+00 3.346959509214242784e-05
3.811143969264241260e-03 1.238656668496267849e-02 3.882973245297673071e+00 9.999989766453459827e-01 3.691774737041340573e-05
3.811143969264241260e-03 1.238656668496267849e-02 3.882973245297673071e+00 9.999989766453459827e-01 3.691774737041340573e-05
3.487160630569551001e-03 1.200803361858628765e-02 3.844951274332515379e+00 1.000003387481632533e+00 3.979734409595136335e-05
4.068659720773436239e-03 1.220467953392186111e-02 3.918965054215662214e+00 1.000001389366039106e+00 4.097142978781200662e-05
4.104684363831614946e-03 1.235152246617289042e-02 3.740043465878896800e+00 1.000007492612470239e+00 3.855080242736484491e-05
4.104684363831614946e-03 1.235152246617289042e-02 3.740043465878896800e+00 1.000007492612470239e+00 3.855080242736484491e-05
3.231590997086419836e-03 1.206320891794105538e-02 3.779346515389471861e+00 1.000003235329202544e+00 3.954991444169489559e-05
3.688726044089117584e-03 1.237118437160205156e-02 3.764035733101526393e+00 1.000002567790064134e+00 3.742470154102130598e-05
3.688726044089117584e-03 1.237118437160205156e-02 3.764035733101526393e+00 1.000002567790064134e+00 3.742470154102130598e-05
4.324625356443803637e-03 1.238301049989643833e-02 3.843326187293927720e+00 9.999985902823932404e-01 3.952826134367366296e-05
4.871103879086645383e-03 1.245274569813303867e-02 3.797069378716743326e+00 1.000000851213095121e+00 3.833547283814072343e-05
4.110928556383487698e-03 1.242442653798276134e-02 3.914787482350735814e+00 1.000003596155923935e+00 3.815592206747349792e-05
4.110928556383487698e-03 1.242442653798276134e-02 3.914787482350735814e+00 1.000003596155923935e+00 3.815592206747349792e-05
3.671425663408556250e-03 1.241998876020717485e-02 3.918338813259976128e+00 1.000002571215511393e+00 3.868228794952850621e-05
4.380551244357232255e-03 1.247274513761459022e-02 3.907071387546978247e+00 1.000006740266390359e+00 3.743164783320090375e-05
5.144453333437930265e-03 1.242728732765801744e-02 3.854867007431761916e+00 1.000004176944959911e+00 3.865166912776498928e-05
4.524074565907053314e-03 1.237614944915239185e-02 3.898039990087087681e+00 1.000000175296238192e+00 3.686010338313441289e-05
4.524074565907053314e-03 1.237614944915239185e-02 3.898039990087087681e+00 1.000000175296238192e+00 3.686010338313441289e-05
3.913300165539389253e-03 1.187768446904546166e-02 3.871764962465959137e+00 9.999983958698950293e-01 3.351226461058068713e-05
4.992777358929417764e-03 1.187183568588854460e-02 3.814095039311941271e+00 9.999996071818794130e-01 3.820651790287821643e-05
4.504653262826403826e-03 1.206260944319123736e-02 3.861085207170416922e+00 9.999976678888474746e-01 3.366179467299247136e-05
3.798005158385575619e-03 1.176536166840513702e-02 3.750613355770754609e+00 9.999991557656588981e-01 3.474018106060264380e-05
3.798005158385575619e-03 1.176536166840513702e-02 3.750613355770754609e+00 9.999991557656588981e-01 3.474018106060264380e-05
3.360117592105658912e-03 1.211892054886118744e-02 3.795770221774869668e+00 9.999975282679915978e-01 3.606125779651194716e-05
3.360117592105658912e-03 1.211892054886118744e-02 3.795770221774869668e+00 9.999975282679915978e-01 3.606125779651194716e-05
3.849580729531419665e-03 1.180458296208795714e-02 3.885731107627280245e+00 9.999977112672223667e-01 3.586357113306320494e-05
3.370971104727699119e-03 1.225219289056070360e-02 3.833231239944686841e+00 9.999964625490073145e-01 3.791530049016261089e-05
