# Tc delta Tdur F0 sigma
4.755049112795235733e-03 1.606334867947247880e-04 6.886537729816605280e-02 1.000001329956468732e+00 4.147903930256139574e-05
3.220144841901965982e-03 1.623578392340324650e-04 6.995776619647603445e-02 1.000006645769466740e+00 3.981847781511680892e-05
3.220144841901965982e-03 1.623578392340324650e-04 6.995776619647603445e-02 1.000006645769466740e+00 3.981847781511680892e-05
4.266404685664554330e-03 1.474627285654077163e-04 7.234941714740697472e-02 9.999956825239109115e-01 3.921556863010488571e-05
4.947954957185675406e-03 1.595931980542134119e-04 7.068012044484753287e-02 1.000000265970645064e+00 3.651425487027044019e-05
4.947954957185675406e-03 1.595931980542134119e-04 7.068012044484753287e-02 1.000000265970645064e+00 3.651425487027044019e-05
4.733991017907418497e-03 1.463337365543881019e-04 6.880697460282744760e-02 9.999960475442551955e-01 3.973404859811425089e-05
3.662858925968133506e-03 1.475002652472070456e-04 7.060100560920867796e-02 9.999995157030617809e-01 3.778698491231522540e-05
3.868196620995204005e-03 1.618703874520376507e-04 7.116021100398969845e-02 1.000002681997301357e+00 4.240284711294504884e-05
4.333933269922693454e-03 1.658996022186060698e-04 6.733003746687452051e-02 1.000000985773131124e+00 4.158964361975934029e-05
4.159486733867422126e-03 1.673664758314347839e-04 6.812149041662378390e-02 1.000006216508225743e+00 4.013116708903778862e-05
4.303497284081053698e-03 1.522712597725674904e-04 7.182840537086994381e-02 9.999975309196073026e-01 3.822525242844747605e-05
4.303497284081053698e-03 1.522712597725674904e-04 7.182840537086994381e-02 9.999975309196073026e-01 3.822525242844747605e-05
4.350756974382169462e-03 1.673915283136701525e-04 6.912917007270066860e-02 1.000000580533438654e+00 3.840337477540386476e-05
4.561583073842946645e-03 1.568164211389772315e-04 6.989787800153493547e-02 9.999995226304905227e-01 4.101699715023576960e-05
4.561583073842946645e-03 1.568164211389772315e-04 6.989787800153493547e-02 9.999995226304905227e-01 4.101699715023576960e-05
3.482431637283331383e-03 1.606869322465005626e-04 7.100015609197821154e-02 9.999966407410905145e-01 4.016008640940929944e-05
4.910224138935992411e-03 1.490529122981573966e-04 6.858228851262762604e-02 9.999960743993899781e-01 3.959208719223280708e-05
5.189573660368922148e-03 1.616753154919903744e-04 6.937745388975523342e-02 9.999982539425099626e-01 4.031254079374659932e-05
5.189573660368922148e-03 1.616753154919903744e-04 6.937745388975523342e-02 9.999982539425099626e-01 4.031254079374659932e-05
3.399487718355874433e-03 1.600413670714364331e-04 6.876386454510700907e-02 9.999961378811698109e-01 3.861593157928715621e-05
4.221608972086565714e-03 1.641130141763118635e-04 7.078987586470118776e-02 1.000002838412258122e+00 4.168537511968526483e-05
4.221608972086565714e-03 1.641130141763118635e-04 7.078987586470118776e-02 1.000002838412258122e+00 4.168537511968526483e-05
3.942562567028309872e-03 1.548132095143473148e-04 6.948517143562076004e-02 9.999964547535140635e-01 3.723988144766197147e-05
3.790609986720157309e-03 1.600531764497806024e-04 7.030073826988916808e-02 1.000005226883366349e+00 3.984041923674298222e-05
4.932311545517376050e-03 1.568228278261204350e-04 6.944716075010200218e-02 1.000002309473029261e+00 4.178841117857963575e-05
4.663687067662902752e-03 1.602870499317634548e-04 6.934923142241697369e-02 9.999981815949319230e-01 3.727689994589861871e-05
4.663687067662902752e-03 1.602870499317634548e-04 6.934923142241697369e-02 9.999981815949319230e-01 3.727689994589861871e-05
4.922595502436656612e-03 1.595195686212399664e-04 6.889220508269366938e-02 9.999994310992830204e-01 3.713067961863639752e-05
4.922595502436656612e-03 1.595195686212399664e-04 6.889220508269366938e-02 9.999994310992830204e-01 3.713067961863639752e-05
5.146004347157492886e-03 1.529860040710318437e-04 7.031684353172575064e-02 9.999959672183370563e-01 3.775307586981995064e-05
3.036276451710145929e-03 1.573955966703138583e-04 7.006781556039053116e-02 9.999971312699277304e-01 4.115830671786325362e-05
3.036276451710145929e-03 1.573955966703138583e-04 7.006781556039053116e-02 9.999971312699277304e-01 4.115830671786325362e-05
3.637389662849953298e-03 1.611217785803464799e-04 7.063875126102329982e-02 1.000002806622953377e+00 4.020571558636382425e-05
5.184102697616106703e-03 1.544764260885834594e-04 6.996976995058640236e-02 9.999989545753942277e-01 4.319466029232735233e-05
4.133788189163455085e-03 1.540234974925073260e-04 6.868103639406913929e-02 1.000001406551091376e+00 4.224983524529529240e-05
4.133788189163455085e-03 1.540234974925073260e-04 6.868103639406913929e-02 1.000001406551091376e+00 4.224983524529529240e-05
4.508855279524437432e-03 1.631254591394018397e-04 6.887522657962689976e-02 9.999973557768140342e-01 3.871721273722095533e-05
4.104997172811410133e-03 1.679698432168594182e-04 6.862750025891989347e-02 1.000006209172067395e+00 3.812392933340722693e-05
4.887927946311439176e-03 1.625829216923037606e-04 6.857415539069663946e-02 9.999993952157931743e-01 4.172501855270866318e-05
3.413789472393014002e-03 1.571602826950598995e-04 7.020497170145859056e-02 1.000000250789929712e+00 3.924327984761860622e-05
3.413789472393014002e-03 1.571602826950598995e-04 7.020497170145859056e-02 1.000000250789929712e+00 3.924327984761860622e-05
3.859474930590085784e-03 1.548604929472610994e-04 6.956514363031603143e-02 1.000003553057490002e+00 3.869472280772068539e-05
4.281201047868284093e-03 1.647237060593580897e-04 7.171716999548893856e-02 1.000002419789215446e+00 3.763256003924464926e-05
4.281201047868284093e-03 1.647237060593580897e-04 7.171716999548893856e-02 1.000002419789215446e+00 3.763256003924464926e-05
4.724476295149465654e-03 1.682498864297861353e-04 7.086128675421271561e-02 1.000004479867276697e+00 3.692025023630926599e-05
4.554122619650075032e-03 1.530202489524900742e-04 7.164455813148103147e-02 1.000001221513228344e+00 3.546195364965295079e-05
5.121250514146198640e-03 1.546614555778775353e-04 6.979627105056497582e-02 9.999994313958651126e-01 4.264595078871666805e-05
4.363997542146329234e-03 1.490168339981960764e-04 6.775126068162347359e-02 9.999966554044347200e-01 4.045438238489260563e-05
4.233721199270033819e-03 1.526274418899580432e-04 7.056751348888494479e-02 9.999990848161204315e-01 3.915376613701902916e-05
4.233721199270033819e-03 1.526274418899580432e-04 7.056751348888494479e-02 9.999990848161204315e-01 3.915376613701902916e-05
5.072670461023935651e-03 1.653651021761835295e-04 6.960174544292851984e-02 1.000006566881198822e+00 3.849700871338354477e-05
3.453490513897310155e-03 1.645454162032010447e-04 6.972643179005645619e-02 9.999996309443940357e-01 4.011634672748193775e-05
3.083170106958882384e-03 1.555514850083581572e-04 6.980940688446360398e-02 1.000002472398239473e+00 3.805516347432367813e-05
3.083170106958882384e-03 1.555514850083581572e-04 6.980940688446360398e-02 1.000002472398239473e+00 3.805516347432367813e-05
3.738728110455467879e-03 1.504429526153697053e-04 7.095487492031679611e-02 1.000000387806224245e+00 4.219857476420317593e-05
3.563135854219967591e-03 1.541158801388127400e-04 6.969752397661535537e-02 9.999984103398481539e-01 3.893893717425731205e-05
3.563135854219967591e-03 1.541158801388127400e-04 6.969752397661535537e-02 9.999984103398481539e-01 3.893893717425731205e-05
4.365834985550175185e-03 1.520077584377269118e-04 7.120550791244240063e-02 1.000000847133837301e+00 4.216355064578048095e-05
5.339954998403263764e-03 1.536993645541313012e-04 7.017635912869642223e-02 9.999985930321351191e-01 4.298639784233282657e-05
3.547694991764577255e-03 1.576133287729422172e-04 6.950351754534674076e-02 9.999993601268513110e-01 3.879204827901596835e-05
3.547694991764577255e-03 1.576133287729422172e-04 6.950351754534674076e-02 9.999993601268513110e-01 3.879204827901596835e-05
3.503283430077906713e-03 1.509996372185789235e-04 6.983369351432386352e-02 1.000001119397183835e+00 3.656067454860615631e-05
4.335662652311181309e-03 1.535056056505316676e-04 7.001730051855292736e-02 1.000001400203435864e+00 3.558040616149786193e-05
3.571177548406356816e-03 1.630593636726046839e-04 6.977884620331238630e-02 1.000002362172842663e+00 3.549308176285956523e-05
4.693489727302373182e-03 1.507112717070631131e-04 7.066565681222554407e-02 9.999949433462671511e-01 3.865112184904937771e-05
4.693489727302373182e-03 1.507112717070631131e-04 7.066565681222554407e-02 9.999949433462671511e-01 3.865112184904937771e-05
4.921767007605874766e-03 1.589759196286573526e-04 7.057707384239504667e-02 1.000001163369439228e+00 3.523788607824394198e-05
3.936594563200342123e-03 1.625573076337956846e-04 6.840139241599241249e-02 9.999998569035321028e-01 4.059175480799500193e-05
4.461482667660263135e-03 1.542540701174844545e-04 7.167485919231898761e-02 1.000000154724481893e+00 3.676094061660235542e-05
4.461482667660263135e-03 1.542540701174844545e-04 7.167485919231898761e-02 1.000000154724481893e+00 3.676094061660235542e-05
4.300130566513647723e-03 1.584391661059287811e-04 6.848778338621266948e-02 1.000000447655725822e+00 4.360722213455612190e-05
3.734619146767093056e-03 1.517057783435120908e-04 6.832258812173537532e-02 1.000002039750435889e+00 3.755653946665430174e-05
4.341248659162778856e-03 1.563027050273029862e-04 6.886178094932797478e-02 9.999950149551043443e-01 4.119385619106466463e-05
4.926251331832547098e-03 1.589927649068614813e-04 6.934267668171367749e-02 9.999965972163876726e-01 3.955712571945359300e-05
3.451807215980672028e-03 1.596156036687965867e-04 7.092518276827075585e-02 1.000000933702101191e+00 3.586049377524605199e-05
4.958745909275814878e-03 1.631487689696773258e-04 7.085925721305769143e-02 1.000003025080091090e+00 4.281184175612576075e-05
3.954220273634456717e-03 1.592642038332987083e-04 6.960955297656759577e-02 9.999992984480927660e-01 3.787908712486366686e-05
3.954220273634456717e-03 1.592642038332987083e-04 6.960955297656759577e-02 9.999992984480927660e-01 3.787908712486366686e-05
4.183596562760426296e-03 1.626671770914264227e-04 7.017347772372073411e-02 1.000002669394285837e+00 4.008625465461534260e-05
4.183596562760426296e-03 1.626671770914264227e-04 7.017347772372073411e-02 1.000002669394285837e+00 4.008625465461534260e-05
4.039358847777153871e-03 1.475003158680693923e-04 6.966012097215398824e-02 9.999973900332447263e-01 3.878749365400821465e-05
3.930624521873947452e-03 1.620032948265733930e-04 7.178019910971630835e-02 1.000000954759081573e+00 3.589060258067163650e-05
3.930624521873947452e-03 1.620032948265733930e-04 7.178019910971630835e-02 1.000000954759081573e+00 3.589060258067163650e-05
2.895585787366178332e-03 1.532087317499727908e-04 6.962394277008539245e-02 9.999960165150612035e-01 3.947770032855722587e-05
2.895585787366178332e-03 1.532087317499727908e-04 6.962394277008539245e-02 9.999960165150612035e-01 3.947770032855722587e-05
3.382208008650744446e-03 1.605635702303701527e-04 7.025317310323836439e-02 9.999975668128739947e-01 4.220025343699329085e-05
3.853229344757583275e-03 1.574556185070100697e-04 6.969514592598387293e-02 9.999975825063861512e-01 3.940806526498756660e-05
3.853229344757583275e-03 1.574556185070100697e-04 6.969514592598387293e-02 9.999975825063861512e-01 3.940806526498756660e-05
4.728711865295220917e-03 1.585295215214940399e-04 6.980482446873693958e-02 1.000001563013159567e+00 3.917910623463131335e-05
4.728711865295220917e-03 1.585295215214940399e-04 6.980482446873693958e-02 1.000001563013159567e+00 3.917910623463131335e-05
3.910932239569127333e-03 1.596663295686752328e-04 7.029419553796843745e-02 9.999960098009728071e-01 3.876048102616494668e-05
3.844868282619248734e-03 1.534374299559887554e-04 6.811503929831173865e-02 9.999963851528900216e-01 3.880164018035570398e-05
3.977304883312875183e-03 1.599173518773715403e-04 7.024878564158767991e-02 1.000004827225866810e+00 3.551587456635384735e-05
3.995075574951309494e-03 1.606704023942225892e-04 7.165771973707789344e-02 9.999995109816522953e-01 3.745186535481932055e-05
3.995075574951309494e-03 1.606704023942225892e-04 7.165771973707789344e-02 9.999995109816522953e-01 3.745186535481932055e-05
4.712084416698132661e-03 1.692476244515988832e-04 7.058128787916334579e-02 1.000004697611807991e+00 3.904245818948327888e-05
4.466762351060533931e-03 1.648037867717442315e-04 6.866713957759777720e-02 1.000003779221439570e+00 4.051552420834963488e-05
4.225605929764314483e-03 1.601560446979638931e-04 7.128249144668445669e-02 1.000005075656331899e+00 3.726994545685199413e-05
3.519853150749076287e-03 1.593672683774698454e-04 6.994472339779479741e-02 1.000002592205914587e+00 3.622078845196054241e-05
3.519853150749076287e-03 1.593672683774698454e-04 6.994472339779479741e-02 1.000002592205914587e+00 3.622078845196054241e-05
4.490053832587694027e-03 1.583798769750713071e-04 7.112198698898325455e-02 9.999958326121195507e-01 3.795723553427252193e-05
4.390137183545028687e-03 1.612825596836526729e-04 6.788110219270691859e-02 9.999974315600398400e-01 4.231084774013568517e-05
4.661134824714030511e-03 1.552901336388620333e-04 7.037280742853002646e-02 9.999974111161921142e-01 3.546513214037442797e-05
4.634591592091327761e-03 1.601139483285052452e-04 6.964004861025978321e-02 1.000002912389163612e+00 4.045870887734964689e-05
4.634591592091327761e-03 1.601139483285052452e-04 6.964004861025978321e-02 1.000002912389163612e+00 4.045870887734964689e-05
3.708913303224654900e-03 1.647585703749337635e-04 7.057096261569040241e-02 1.000003072894751988e+00 3.727009116604988888e-05
3.708913303224654900e-03 1.647585703749337635e-04 7.057096261569040241e-02 1.000003072894751988e+00 3.727009116604988888e-05
3.869499856736791088e-03 1.576811426105776813e-04 6.862623236151847717e-02 9.999965237951868868e-01 4.105438183477176504e-05
3.869499856736791088e-03 1.576811426105776813e-04 6.862623236151847717e-02 9.999965237951868868e-01 4.105438183477176504e-05
4.297893753604641043e-03 1.531085654855275971e-04 6.983940712591860112e-02 9.999970455375133405e-01 4.112587195238665390e-05
4.047629752953051108e-03 1.550771482621893292e-04 6.900332904146387614e-02 1.000001743582274560e+00 4.081412787940033262e-05
4.034125511966607514e-03 1.490254652577041659e-04 7.014471888965900792e-02 9.999984848267475801e-01 3.655268181121315845e-05
4.377141516683030753e-03 1.498858297972457466e-04 6.799217904566258464e-02 9.999958526548323734e-01 3.939536847541071091e-05
3.455375457008566520e-03 1.521927341347789782e-04 6.928691886852754445e-02 9.999994261566896858e-01 4.117949603433963395e-05
4.918300838814095022e-03 1.648609160858971804e-04 6.973406043191988923e-02 1.000006481647406797e+00 3.986881733583139256e-05
4.108138352881998689e-03 1.598068434427067305e-04 6.891018913301570625e-02 1.000003144328675209e+00 3.805965581011521386e-05
4.108138352881998689e-03 1.598068434427067305e-04 6.891018913301570625e-02 1.000003144328675209e+00 3.805965581011521386e-05
3.397362757569251379e-03 1.502595697254986565e-04 7.099541425426544872e-02 9.999959813960078714e-01 4.071730556425705338e-05
3.397362757569251379e-03 1.502595697254986565e-04 7.099541425426544872e-02 9.999959813960078714e-01 4.071730556425705338e-05
3.236202387565771665e-03 1.567314272649092313e-04 6.996344776552820832e-02 1.000002407914062807e+00 3.576336903658978945e-05
3.236202387565771665e-03 1.567314272649092313e-04 6.996344776552820832e-02 1.000002407914062807e+00 3.576336903658978945e-05
4.758997640307099930e-03 1.484981167719985650e-04 6.910623708993607339e-02 9.999989074746303830e-01 4.115553200691961217e-05
4.758997640307099930e-03 1.484981167719985650e-04 6.910623708993607339e-02 9.999989074746303830e-01 4.115553200691961217e-05
4.020080501068529211e-03 1.492592337718445762e-04 7.154983155981754772e-02 1.000000021050285959e+00 4.157457272393063708e-05
3.792154493659181946e-03 1.649434422175000549e-04 7.050012856843547449e-02 1.000003745596962368e+00 3.607234865449573269e-05
3.700411011917204007e-03 1.542464014378697624e-04 7.028971710839918008e-02 1.000000344885721093e+00 4.113191071715482981e-05
